tanggal,namaBisnis,modal,pemasukan,pengeluaran,jamOperasional,jenisBisnis,status,keuntungan,kerugian,bisnisAddress,isDigital,hasWebsite,jenisBisnisEncoded,predicted_status,predicted_keuntungan,predicted_kerugian
2025-02-19,BitNusa,14439090,24283846,2650358,3,Digital & Teknologi,1,9844756,0,"Jl. Pelaku Usaha No. 1076, Yogyakarta",1,1,0,1,2738157,29087
2025-02-19,Harga Loka,11434235,18128869,1554104,9,Retail & Toko Serba Ada,1,6694634,0,"Jl. Pelaku Usaha No. 1077, Semarang",0,0,8,1,1828286,17618
2025-02-19,Rupa Nusantara,10038199,11187244,4969759,8,Kerajinan & Produk Lokal,1,1149045,0,"Jl. Pelaku Usaha No. 1078, Jakarta",0,1,3,0,282028,889
2025-02-19,Studio Karsa,15623788,15353587,3066564,16,Kreatif & Desain,0,0,270201,"Jl. Pelaku Usaha No. 1079, Makassar",1,0,5,0,953,307
2025-02-19,BitNusa,19550397,17972366,1130127,12,Digital & Teknologi,0,0,1578031,"Jl. Pelaku Usaha No. 1080, Medan",1,1,0,1,-22064,32205
2025-02-19,Langkah Cerah,17231074,12585094,1234688,6,Pendidikan & Pelatihan,0,0,4645980,"Jl. Pelaku Usaha No. 1081, Yogyakarta",0,0,6,1,-71679,129468
2025-02-19,Dapur Loka,4837841,10578262,1922865,8,F&B,1,5740421,0,"Jl. Pelaku Usaha No. 1082, Semarang",0,0,1,1,1580527,14619
2025-02-19,Sentra Loka,16844515,21787577,4431077,9,Kerajinan & Produk Lokal,1,4943062,0,"Jl. Pelaku Usaha No. 1083, Makassar",0,1,3,1,1354602,11550
2025-02-19,Rasa Pagi,9346667,12817946,3647614,11,F&B,1,3471279,0,"Jl. Pelaku Usaha No. 1084, Yogyakarta",0,0,1,1,942078,6301
2025-02-19,Rupa Sejiwa,18039892,18167472,969129,8,Kesehatan & Kecantikan,1,127580,0,"Jl. Pelaku Usaha No. 1085, Bandung",0,0,4,0,53297,101
2025-02-19,Jajan Jadoel,7427789,2693541,3296738,12,F&B,0,0,4734248,"Jl. Pelaku Usaha No. 1086, Medan",0,1,1,1,-73654,133242
2025-02-19,IdeLokal,9066173,4669609,3083772,4,Kreatif & Desain,0,0,4396564,"Jl. Pelaku Usaha No. 1087, Jakarta",1,0,5,0,-69280,122311
2025-02-19,Langgananku,11935386,14960836,3463809,10,Retail & Toko Serba Ada,1,3025450,0,"Jl. Pelaku Usaha No. 1088, Makassar",0,0,8,1,806058,4466
2025-02-19,Loka Bambu,7525839,17143122,4219955,8,Kerajinan & Produk Lokal,1,9617283,0,"Jl. Pelaku Usaha No. 1089, Medan",0,0,3,0,2655344,28130
2025-02-19,Kelas Rakyat,6017934,14724196,1020030,1,Pendidikan & Pelatihan,1,8706262,0,"Jl. Pelaku Usaha No. 1090, Bandung",0,1,6,0,2413475,24980
2025-02-19,Karya Warna,11521294,14595750,3069039,11,Kerajinan & Produk Lokal,1,3074456,0,"Jl. Pelaku Usaha No. 1091, Medan",0,1,3,0,822830,4982
2025-02-19,Karya Warna,5786234,9540739,4390733,12,Kerajinan & Produk Lokal,1,3754505,0,"Jl. Pelaku Usaha No. 1092, Medan",0,0,3,0,1021656,7356
2025-02-19,Bimbingan Cerita,14571521,14354979,3069571,4,Pendidikan & Pelatihan,0,0,216542,"Jl. Pelaku Usaha No. 1093, Makassar",0,0,6,1,14506,56
2025-02-19,CantikNusa,3520408,5933988,2649484,10,Kesehatan & Kecantikan,1,2413580,0,"Jl. Pelaku Usaha No. 1094, Medan",0,1,4,0,635742,2994
2025-02-19,Langit Busana,10064795,18360705,2969817,10,Fashion & Gaya Hidup,1,8295910,0,"Jl. Pelaku Usaha No. 1095, Yogyakarta",0,1,2,1,2290469,23461
2025-02-19,Bumi Perca,19697469,16123117,1587631,8,Fashion & Gaya Hidup,0,0,3574352,"Jl. Pelaku Usaha No. 1096, Jakarta",0,1,2,1,-52841,94861
2025-02-19,Kelas Rakyat,3431949,10143471,4709418,4,Pendidikan & Pelatihan,1,6711522,0,"Jl. Pelaku Usaha No. 1097, Jakarta",0,1,6,1,1868083,18175
2025-02-19,Koding Karya,7150734,8094493,4383788,6,Digital & Teknologi,1,943759,0,"Jl. Pelaku Usaha No. 1098, Jakarta",1,1,0,1,229608,811
2025-02-19,Data Cerah,6269770,3131888,585443,7,Digital & Teknologi,0,0,3137882,"Jl. Pelaku Usaha No. 1099, Jakarta",1,1,0,1,-47071,84748
2025-02-19,Warna Rasa,1209691,-3208356,4605756,4,Kreatif & Desain,0,0,4418047,"Jl. Pelaku Usaha No. 1100, Jakarta",1,1,5,0,-68702,122549
2025-02-05,Belanja Pintar,1877826,8992924,3039517,10,Retail & Toko Serba Ada,1,7115098,0,"Jl. Pelaku Usaha No. 1101, Jakarta",0,0,8,1,1954156,19351
2025-02-05,Rancang Sejahtera,5398771,11493349,2682928,12,Properti & Kontraktor,1,6094578,0,"Jl. Pelaku Usaha No. 1102, Medan",0,0,7,1,1664441,15682
2025-02-05,Langgananku,6244263,2497232,3701583,9,Retail & Toko Serba Ada,0,0,3747031,"Jl. Pelaku Usaha No. 1103, Jakarta",0,0,8,1,-56812,99397
2025-02-05,Teh & Cerita,15208774,24253953,703735,11,F&B,1,9045179,0,"Jl. Pelaku Usaha No. 1104, Medan",0,1,1,1,2485889,25875
2025-02-05,Lahan Asa,14773500,11178143,2282852,8,Properti & Kontraktor,0,0,3595357,"Jl. Pelaku Usaha No. 1105, Surabaya",0,1,7,1,-53879,95337
2025-02-05,Jejak Digital,18706305,14482821,912757,1,Digital & Teknologi,0,0,4223484,"Jl. Pelaku Usaha No. 1106, Makassar",1,1,0,0,-64017,116915
2025-02-05,Rupa Sejiwa,2889710,1311693,3825034,8,Kesehatan & Kecantikan,0,0,1578017,"Jl. Pelaku Usaha No. 1107, Medan",0,1,4,0,-21839,32705
2025-02-05,Lini Rupa,5527537,13766469,2650500,10,Fashion & Gaya Hidup,1,8238932,0,"Jl. Pelaku Usaha No. 1108, Yogyakarta",0,0,2,1,2268068,23311
2025-02-05,Warna Rasa,18354481,28074872,4706069,17,Kreatif & Desain,1,9720391,0,"Jl. Pelaku Usaha No. 1109, Yogyakarta",1,1,5,0,2674922,28260
2025-02-05,Sambal Senja,15413762,15533293,4947544,8,F&B,1,119531,0,"Jl. Pelaku Usaha No. 1110, Jakarta",0,1,1,1,52884,135
2025-02-05,Mitra Langit,15089122,13188391,3728837,9,Travel & Pariwisata,0,0,1900731,"Jl. Pelaku Usaha No. 1111, Yogyakarta",0,1,9,0,-26426,39848
2025-02-05,Laras Care,2767362,11356556,4059985,10,Kesehatan & Kecantikan,1,8589194,0,"Jl. Pelaku Usaha No. 1112, Surabaya",0,1,4,0,2378177,24649
2025-02-05,Kelas Rakyat,19289412,26849284,3513812,18,Pendidikan & Pelatihan,1,7559872,0,"Jl. Pelaku Usaha No. 1113, Medan",0,1,6,0,2061976,20452
2025-02-05,Rupa Sejiwa,3898367,12392535,1562310,8,Kesehatan & Kecantikan,1,8494168,0,"Jl. Pelaku Usaha No. 1114, Makassar",0,1,4,0,2347004,24239
2025-02-05,Bumi Perca,15921549,23485782,4582946,9,Fashion & Gaya Hidup,1,7564233,0,"Jl. Pelaku Usaha No. 1115, Semarang",0,1,2,1,2090789,20843
2025-02-05,Bentuk Cerita,16323978,22931520,1131159,3,Kreatif & Desain,1,6607542,0,"Jl. Pelaku Usaha No. 1116, Medan",1,0,5,0,1819234,17536
2025-02-05,Jalan Jelajah,15136262,24597656,3598139,8,Travel & Pariwisata,1,9461394,0,"Jl. Pelaku Usaha No. 1117, Semarang",0,1,9,0,2606839,27281
2025-02-05,Lini Rupa,3243171,7341878,4939604,9,Fashion & Gaya Hidup,1,4098707,0,"Jl. Pelaku Usaha No. 1118, Semarang",0,0,2,1,1126558,8775
2025-02-05,Bimbingan Cerita,14926785,23905727,3986959,19,Pendidikan & Pelatihan,1,8978942,0,"Jl. Pelaku Usaha No. 1119, Yogyakarta",0,0,6,0,2448173,25450
2025-02-05,Bangun Cerita,6788430,15717535,2978001,10,Properti & Kontraktor,1,8929105,0,"Jl. Pelaku Usaha No. 1120, Semarang",0,0,7,1,2453343,25573
2025-02-05,Bangun Cerita,1158058,5521219,2278133,8,Properti & Kontraktor,1,4363161,0,"Jl. Pelaku Usaha No. 1121, Jakarta",0,0,7,1,1189915,9571
2025-02-05,Jajan Jadoel,14768173,16834028,538207,11,F&B,1,2065855,0,"Jl. Pelaku Usaha No. 1122, Semarang",0,1,1,1,528651,1794
2025-02-05,Klinik Asa,15810520,21919585,1639091,9,Kesehatan & Kecantikan,1,6109065,0,"Jl. Pelaku Usaha No. 1123, Jakarta",0,1,4,1,1672765,15635
2025-02-05,Bangun Cerita,3839465,2827627,4101719,12,Properti & Kontraktor,0,0,1011838,"Jl. Pelaku Usaha No. 1124, Medan",0,0,7,1,-11548,12357
2025-02-05,Lini Rupa,1627737,335743,3872586,8,Fashion & Gaya Hidup,0,0,1291994,"Jl. Pelaku Usaha No. 1125, Yogyakarta",0,0,2,1,-15663,21751
2025-02-05,Dapur Loka,8298453,12139471,1806770,9,F&B,1,3841018,0,"Jl. Pelaku Usaha No. 1126, Medan",0,1,1,1,1041447,7906
2025-02-05,Hijab Pelita,8476770,4572247,1235581,8,Fashion & Gaya Hidup,0,0,3904523,"Jl. Pelaku Usaha No. 1127, Semarang",0,1,2,1,-59065,108022
2025-02-05,Rancang Sejahtera,13116229,21839846,1148730,9,Properti & Kontraktor,1,8723617,0,"Jl. Pelaku Usaha No. 1128, Makassar",0,1,7,1,2396970,24707
2025-02-05,Warna Rasa,2542889,5468873,4683808,5,Kreatif & Desain,1,2925984,0,"Jl. Pelaku Usaha No. 1129, Makassar",1,1,5,0,785976,5581
2025-02-05,Rupa Sejiwa,17382183,26379383,3208828,9,Kesehatan & Kecantikan,1,8997200,0,"Jl. Pelaku Usaha No. 1130, Medan",0,1,4,1,2479331,25702
2025-02-05,CantikNusa,9873412,15280737,1314607,8,Kesehatan & Kecantikan,1,5407325,0,"Jl. Pelaku Usaha No. 1131, Semarang",0,0,4,0,1479410,13200
2025-02-05,Bentuk Cerita,6519394,3943188,3966669,16,Kreatif & Desain,0,0,2576206,"Jl. Pelaku Usaha No. 1132, Makassar",1,1,5,0,-37925,62331
2025-02-05,Sehat Sentosa,11193941,13412392,2300540,10,Kesehatan & Kecantikan,1,2218451,0,"Jl. Pelaku Usaha No. 1133, Surabaya",0,0,4,0,579999,1956
2025-02-05,Kelas Rakyat,10602703,5931058,2551266,7,Pendidikan & Pelatihan,0,0,4671645,"Jl. Pelaku Usaha No. 1134, Yogyakarta",0,0,6,1,-72799,130376
2025-02-05,Jalan Jelajah,16042115,12437411,2342778,10,Travel & Pariwisata,0,0,3604704,"Jl. Pelaku Usaha No. 1135, Medan",0,0,9,0,-54037,94259
2025-02-05,Rancang Sejahtera,9072986,6384243,3983694,8,Properti & Kontraktor,0,0,2688743,"Jl. Pelaku Usaha No. 1136, Bandung",0,1,7,1,-39678,66212
2025-02-05,Asa Cendekia,3458772,-888333,4533284,13,Pendidikan & Pelatihan,0,0,4347105,"Jl. Pelaku Usaha No. 1137, Semarang",0,1,6,1,-67478,119699
2025-02-05,Bentuk Cerita,1319933,3411771,2560979,7,Kreatif & Desain,1,2091838,0,"Jl. Pelaku Usaha No. 1138, Makassar",1,1,5,1,541370,2955
2025-02-05,Warna Rasa,18706199,26483702,4347285,20,Kreatif & Desain,1,7777503,0,"Jl. Pelaku Usaha No. 1139, Medan",1,1,5,0,2128217,21452
2025-02-05,Studio Karsa,13821767,20768087,4778138,17,Kreatif & Desain,1,6946320,0,"Jl. Pelaku Usaha No. 1140, Makassar",1,0,5,0,1902396,18658
2025-02-05,Studio Karsa,8446990,13814600,3128131,15,Kreatif & Desain,1,5367610,0,"Jl. Pelaku Usaha No. 1141, Medan",1,1,5,0,1459326,13473
2025-02-05,Mitra Langit,9430843,13896114,887807,8,Travel & Pariwisata,1,4465271,0,"Jl. Pelaku Usaha No. 1142, Semarang",0,0,9,0,1206758,9661
2025-02-05,Langgananku,1078805,188801,2342536,10,Retail & Toko Serba Ada,0,0,890004,"Jl. Pelaku Usaha No. 1143, Semarang",0,1,8,1,-10668,11877
2025-02-05,Bumi Perca,4612755,9131284,3153311,10,Fashion & Gaya Hidup,1,4518529,0,"Jl. Pelaku Usaha No. 1144, Jakarta",0,0,2,1,1239236,10189
2025-02-05,Langkah Cerah,13556333,13026318,2558751,8,Pendidikan & Pelatihan,0,0,530015,"Jl. Pelaku Usaha No. 1145, Semarang",0,1,6,1,-3173,2963
2025-02-05,Teh & Cerita,15543593,15665680,3388529,12,F&B,1,122087,0,"Jl. Pelaku Usaha No. 1146, Makassar",0,0,1,1,51556,115
2025-02-05,Langit Busana,16227114,16549849,2722219,9,Fashion & Gaya Hidup,1,322735,0,"Jl. Pelaku Usaha No. 1147, Yogyakarta",0,1,2,1,78830,181
2025-02-05,NusaTrip,12413184,14575707,4584984,8,Travel & Pariwisata,1,2162523,0,"Jl. Pelaku Usaha No. 1148, Semarang",0,0,9,0,562399,1895
2025-02-05,IdeLokal,18812188,16838502,4622039,20,Kreatif & Desain,0,0,1973686,"Jl. Pelaku Usaha No. 1149, Yogyakarta",1,0,5,0,-30222,40552
2025-02-05,Harga Loka,19274098,19999751,2540153,10,Retail & Toko Serba Ada,1,725653,0,"Jl. Pelaku Usaha No. 1150, Surabaya",0,1,8,1,155062,401
2025-02-05,Toko PastiAda,10976492,16292635,2043514,9,Retail & Toko Serba Ada,1,5316143,0,"Jl. Pelaku Usaha No. 1151, Jakarta",0,1,8,1,1447671,12836
2025-02-05,IdeLokal,19961776,15657603,1483950,14,Kreatif & Desain,0,0,4304173,"Jl. Pelaku Usaha No. 1152, Makassar",1,1,5,0,-65754,117688
2025-02-05,Klinik Asa,13573189,20465931,2805847,10,Kesehatan & Kecantikan,1,6892742,0,"Jl. Pelaku Usaha No. 1153, Semarang",0,0,4,0,1888069,18381
2025-02-05,Karya Warna,6111342,6047338,2965127,8,Kerajinan & Produk Lokal,0,0,64004,"Jl. Pelaku Usaha No. 1154, Makassar",0,0,3,0,30969,84
2025-02-05,Data Cerah,13617176,12268996,3482116,1,Digital & Teknologi,0,0,1348180,"Jl. Pelaku Usaha No. 1155, Makassar",1,1,0,0,-19174,24493
2025-02-05,Loka Bambu,16667864,13530544,3385863,11,Kerajinan & Produk Lokal,0,0,3137320,"Jl. Pelaku Usaha No. 1156, Medan",0,1,3,0,-46228,79806
2025-02-05,Teh & Cerita,6522062,12240302,2181019,8,F&B,1,5718240,0,"Jl. Pelaku Usaha No. 1157, Semarang",0,0,1,1,1574508,14506
2025-02-05,Kelas Rakyat,2227269,1589687,623204,13,Pendidikan & Pelatihan,0,0,637582,"Jl. Pelaku Usaha No. 1158, Jakarta",0,1,6,1,-5797,5755
2025-02-05,Koding Karya,2841931,3552050,3867364,4,Digital & Teknologi,1,710119,0,"Jl. Pelaku Usaha No. 1159, Semarang",1,0,0,1,178520,584
2025-02-05,RumaRaya,14929183,23881217,4992227,8,Retail & Toko Serba Ada,1,8952034,0,"Jl. Pelaku Usaha No. 1160, Jakarta",0,1,8,1,2471679,25585
2025-02-05,NusaTrip,10366143,9512587,4190336,8,Travel & Pariwisata,0,0,853556,"Jl. Pelaku Usaha No. 1161, Jakarta",0,0,9,0,-7088,6712
2025-02-05,Rancak Raya,18015343,23754033,4449544,8,Fashion & Gaya Hidup,1,5738690,0,"Jl. Pelaku Usaha No. 1162, Bandung",0,0,2,1,1579054,14351
2025-02-05,Langkah Loka,12940851,21877040,1413291,9,Travel & Pariwisata,1,8936189,0,"Jl. Pelaku Usaha No. 1163, Makassar",0,1,9,0,2454450,25411
2025-02-05,Jajan Jadoel,4322303,10761801,2285640,12,F&B,1,6439498,0,"Jl. Pelaku Usaha No. 1164, Surabaya",0,0,1,1,1767276,17050
2025-02-05,Lahan Asa,19922501,24514982,745732,9,Properti & Kontraktor,1,4592481,0,"Jl. Pelaku Usaha No. 1165, Surabaya",0,0,7,1,1237965,9918
2025-02-05,Bentuk Cerita,10308151,18378914,569185,2,Kreatif & Desain,1,8070763,0,"Jl. Pelaku Usaha No. 1166, Jakarta",1,0,5,0,2231383,22778
2025-02-05,CantikNusa,10713075,13484615,4819402,8,Kesehatan & Kecantikan,1,2771540,0,"Jl. Pelaku Usaha No. 1167, Yogyakarta",0,1,4,0,741234,4054
2025-02-05,Lahan Asa,14492172,13255816,3214288,10,Properti & Kontraktor,0,0,1236356,"Jl. Pelaku Usaha No. 1168, Semarang",0,1,7,1,-15483,19521
2025-02-05,Jejak Digital,15881643,25466735,4114072,12,Digital & Teknologi,1,9585092,0,"Jl. Pelaku Usaha No. 1169, Makassar",1,1,0,1,2652699,28040
2025-02-05,Teh & Cerita,9537910,16270844,3764536,10,F&B,1,6732934,0,"Jl. Pelaku Usaha No. 1170, Surabaya",0,1,1,1,1862265,18081
2025-02-05,Lahan Asa,17530485,25963774,3375217,9,Properti & Kontraktor,1,8433289,0,"Jl. Pelaku Usaha No. 1171, Semarang",0,0,7,1,2311406,23615
2025-02-05,Lahan Asa,6806384,16585622,3014847,10,Properti & Kontraktor,1,9779238,0,"Jl. Pelaku Usaha No. 1172, Makassar",0,1,7,1,2697533,28586
2025-02-05,Langkah Loka,12746384,13958452,918674,8,Travel & Pariwisata,1,1212068,0,"Jl. Pelaku Usaha No. 1173, Yogyakarta",0,1,9,0,277895,854
2025-02-05,Bangun Cerita,19019092,19236750,905986,8,Properti & Kontraktor,1,217658,0,"Jl. Pelaku Usaha No. 1174, Medan",0,1,7,1,56407,107
2025-02-05,Sentra Loka,2895133,2600353,4716035,10,Kerajinan & Produk Lokal,0,0,294780,"Jl. Pelaku Usaha No. 1175, Bandung",0,0,3,1,5837,95
2025-02-05,Tamasya Cerah,3962531,6876913,3662715,9,Travel & Pariwisata,1,2914382,0,"Jl. Pelaku Usaha No. 1176, Semarang",0,0,9,0,781294,4244
2025-02-05,Rumah Kita,4662911,703851,527811,12,Properti & Kontraktor,0,0,3959060,"Jl. Pelaku Usaha No. 1177, Yogyakarta",0,0,7,1,-60860,109638
2025-02-05,Tamasya Cerah,6851267,12061922,2080482,9,Travel & Pariwisata,1,5210655,0,"Jl. Pelaku Usaha No. 1178, Makassar",0,1,9,0,1418241,12538
2025-02-05,Kriya Kita,5663564,9358035,3984996,9,Kerajinan & Produk Lokal,1,3694471,0,"Jl. Pelaku Usaha No. 1179, Medan",0,0,3,1,1008539,7185
2025-02-05,Karya Warna,15826073,25742549,3442631,11,Kerajinan & Produk Lokal,1,9916476,0,"Jl. Pelaku Usaha No. 1180, Bandung",0,1,3,0,2732724,28941
2025-02-05,Rancak Raya,6406060,5528718,1190881,10,Fashion & Gaya Hidup,0,0,877342,"Jl. Pelaku Usaha No. 1181, Jakarta",0,0,2,1,-8689,10318
2025-02-05,Sambal Senja,7554026,12974542,3401711,9,F&B,1,5420516,0,"Jl. Pelaku Usaha No. 1182, Surabaya",0,1,1,1,1493623,13515
2025-02-05,Laras Care,11824311,16785276,959968,9,Kesehatan & Kecantikan,1,4960965,0,"Jl. Pelaku Usaha No. 1183, Bandung",0,1,4,1,1348308,11656
2025-02-05,Sehat Sentosa,2346894,3762637,2659067,9,Kesehatan & Kecantikan,1,1415743,0,"Jl. Pelaku Usaha No. 1184, Makassar",0,0,4,1,358512,1136
2025-02-05,Bangun Cerita,4425979,12171859,3725874,8,Properti & Kontraktor,1,7745880,0,"Jl. Pelaku Usaha No. 1185, Medan",0,1,7,1,2143132,21620
2025-02-05,Langit Busana,7188322,3453064,1084120,9,Fashion & Gaya Hidup,0,0,3735258,"Jl. Pelaku Usaha No. 1186, Semarang",0,1,2,1,-56402,103016
2025-02-05,Tata Griya,19110716,27843562,3795066,12,Properti & Kontraktor,1,8732846,0,"Jl. Pelaku Usaha No. 1187, Semarang",0,1,7,1,2397668,24632
2025-02-05,RumaRaya,9721913,13766436,4621978,10,Retail & Toko Serba Ada,1,4044523,0,"Jl. Pelaku Usaha No. 1188, Makassar",0,1,8,1,1092204,8389
2025-02-05,Bimbingan Cerita,13240822,13708944,1676841,12,Pendidikan & Pelatihan,1,468122,0,"Jl. Pelaku Usaha No. 1189, Yogyakarta",0,0,6,1,104015,232
2025-02-05,Kriya Kita,5577690,12728976,4002058,8,Kerajinan & Produk Lokal,1,7151286,0,"Jl. Pelaku Usaha No. 1190, Jakarta",0,1,3,0,1983217,19629
2025-02-05,Sentra Loka,16207707,24203862,2909160,9,Kerajinan & Produk Lokal,1,7996155,0,"Jl. Pelaku Usaha No. 1191, Makassar",0,1,3,1,2203596,22258
2025-02-05,Koding Karya,16594465,19032785,4365689,4,Digital & Teknologi,1,2438320,0,"Jl. Pelaku Usaha No. 1192, Surabaya",1,0,0,1,651682,3046
2025-02-05,CantikNusa,11280244,19978156,1339342,10,Kesehatan & Kecantikan,1,8697912,0,"Jl. Pelaku Usaha No. 1193, Surabaya",0,1,4,0,2393315,24726
2025-02-05,Teh & Cerita,12779020,13565191,893979,11,F&B,1,786171,0,"Jl. Pelaku Usaha No. 1194, Semarang",0,0,1,1,181044,484
2025-02-05,RumaRaya,18493257,23312607,3301179,10,Retail & Toko Serba Ada,1,4819350,0,"Jl. Pelaku Usaha No. 1195, Surabaya",0,1,8,1,1305152,10893
2025-02-05,Rancak Raya,6267059,6716830,2574325,8,Fashion & Gaya Hidup,1,449771,0,"Jl. Pelaku Usaha No. 1196, Surabaya",0,0,2,1,115210,289
2025-02-05,Asa Cendekia,14743335,14775972,4256715,2,Pendidikan & Pelatihan,1,32637,0,"Jl. Pelaku Usaha No. 1197, Makassar",0,0,6,0,46637,117
2025-02-05,Citra Akar,12496217,22232813,1205935,8,Kreatif & Desain,1,9736596,0,"Jl. Pelaku Usaha No. 1198, Yogyakarta",1,1,5,1,2689929,28496
2025-02-05,Dapur Loka,13281951,12929638,1261302,12,F&B,0,0,352313,"Jl. Pelaku Usaha No. 1199, Bandung",0,0,1,1,2262,99
2025-02-05,Bangun Cerita,13827814,10929268,2191341,12,Properti & Kontraktor,0,0,2898546,"Jl. Pelaku Usaha No. 1200, Yogyakarta",0,0,7,1,-42521,72334
2025-01-22,Kriya Kita,8290050,9128519,2714215,12,Kerajinan & Produk Lokal,1,838469,0,"Jl. Pelaku Usaha No. 1201, Yogyakarta",0,1,3,0,190826,561
2025-01-22,Hijab Pelita,7688396,5323707,3762672,10,Fashion & Gaya Hidup,0,0,2364689,"Jl. Pelaku Usaha No. 1202, Semarang",0,0,2,1,-33894,55589
2025-01-22,Sehat Sentosa,6996310,7708471,2716334,10,Kesehatan & Kecantikan,1,712161,0,"Jl. Pelaku Usaha No. 1203, Semarang",0,1,4,0,161000,468
2025-01-22,Bangun Cerita,13492801,13265406,4245916,9,Properti & Kontraktor,0,0,227395,"Jl. Pelaku Usaha No. 1204, Semarang",0,1,7,1,3840,36
2025-01-22,Lahan Asa,15587587,14816023,1982032,12,Properti & Kontraktor,0,0,771564,"Jl. Pelaku Usaha No. 1205, Jakarta",0,0,7,1,-5478,5147
2025-01-22,Hijab Pelita,7451690,14621711,1505476,10,Fashion & Gaya Hidup,1,7170021,0,"Jl. Pelaku Usaha No. 1206, Medan",0,1,2,1,1976481,19551
2025-01-22,Kelas Rakyat,4588574,4575086,1295082,6,Pendidikan & Pelatihan,0,0,13488,"Jl. Pelaku Usaha No. 1207, Makassar",0,1,6,1,25157,85
2025-01-22,Kelas Rakyat,7463906,6446761,625092,5,Pendidikan & Pelatihan,0,0,1017145,"Jl. Pelaku Usaha No. 1208, Yogyakarta",0,0,6,1,-9721,13791
2025-01-22,Tata Griya,16493900,23792943,658080,10,Properti & Kontraktor,1,7299043,0,"Jl. Pelaku Usaha No. 1209, Makassar",0,1,7,1,1997089,19627
2025-01-22,CantikNusa,13747336,16332576,4807654,9,Kesehatan & Kecantikan,1,2585240,0,"Jl. Pelaku Usaha No. 1210, Semarang",0,0,4,1,688639,3070
2025-01-22,Rupa Sejiwa,5954315,14487657,1065054,9,Kesehatan & Kecantikan,1,8533342,0,"Jl. Pelaku Usaha No. 1211, Semarang",0,0,4,1,2343806,24240
2025-01-22,RumaRaya,19503403,25815625,731869,9,Retail & Toko Serba Ada,1,6312222,0,"Jl. Pelaku Usaha No. 1212, Bandung",0,1,8,1,1719969,16119
2025-01-22,Langit Busana,11064336,13374822,3279119,9,Fashion & Gaya Hidup,1,2310486,0,"Jl. Pelaku Usaha No. 1213, Semarang",0,0,2,1,612247,2175
2025-01-22,Harga Loka,5275239,8240892,2847760,10,Retail & Toko Serba Ada,1,2965653,0,"Jl. Pelaku Usaha No. 1214, Semarang",0,0,8,1,793368,4347
2025-01-22,Citra Akar,12921395,16690803,4653401,4,Kreatif & Desain,1,3769408,0,"Jl. Pelaku Usaha No. 1215, Jakarta",1,1,5,0,1020755,8113
2025-01-22,Jajan Jadoel,16052283,13924452,4426381,9,F&B,0,0,2127831,"Jl. Pelaku Usaha No. 1216, Medan",0,1,1,1,-29748,47229
2025-01-22,Warna Rasa,1171690,-1169143,854332,1,Kreatif & Desain,0,0,2340833,"Jl. Pelaku Usaha No. 1217, Semarang",1,1,5,0,-35267,60022
2025-01-22,RumaRaya,10342191,11869730,4627958,8,Retail & Toko Serba Ada,1,1527539,0,"Jl. Pelaku Usaha No. 1218, Semarang",0,0,8,1,384846,1229
2025-01-22,Langkah Loka,19251222,20961362,4028384,10,Travel & Pariwisata,1,1710140,0,"Jl. Pelaku Usaha No. 1219, Makassar",0,1,9,0,420480,1373
2025-01-22,Jalan Jelajah,5184854,7398740,648071,9,Travel & Pariwisata,1,2213886,0,"Jl. Pelaku Usaha No. 1220, Makassar",0,1,9,0,564659,2152
2025-01-22,Sentra Loka,1550082,5051742,877491,11,Kerajinan & Produk Lokal,1,3501660,0,"Jl. Pelaku Usaha No. 1221, Surabaya",0,0,3,0,946762,6415
2025-01-22,Kelas Rakyat,16615700,12243918,2371280,20,Pendidikan & Pelatihan,0,0,4371782,"Jl. Pelaku Usaha No. 1222, Semarang",0,0,6,0,-68799,119914
2025-01-22,Sambal Senja,14855582,12832045,2098723,10,F&B,0,0,2023537,"Jl. Pelaku Usaha No. 1223, Bandung",0,1,1,1,-27913,46187
2025-01-22,Warna Rasa,7510304,12381656,3737402,14,Kreatif & Desain,1,4871352,0,"Jl. Pelaku Usaha No. 1224, Yogyakarta",1,1,5,0,1324112,11789
2025-01-22,Studio Karsa,16834160,18637383,2949606,18,Kreatif & Desain,1,1803223,0,"Jl. Pelaku Usaha No. 1225, Jakarta",1,1,5,0,445276,1543
2025-01-22,Koding Karya,9428374,18733247,1960903,11,Digital & Teknologi,1,9304873,0,"Jl. Pelaku Usaha No. 1226, Makassar",1,1,0,1,2574493,27180
2025-01-22,Harga Loka,2196243,-1974374,1073918,10,Retail & Toko Serba Ada,0,0,4170617,"Jl. Pelaku Usaha No. 1227, Jakarta",0,1,8,1,-64212,117149
2025-01-22,Harga Loka,12999481,11341557,2218381,10,Retail & Toko Serba Ada,0,0,1657924,"Jl. Pelaku Usaha No. 1228, Makassar",0,0,8,1,-21593,32459
2025-01-22,Laras Care,17596912,24495316,4377771,9,Kesehatan & Kecantikan,1,6898404,0,"Jl. Pelaku Usaha No. 1229, Makassar",0,0,4,1,1893505,18375
2025-01-22,Mitra Langit,6879072,2890480,4986122,9,Travel & Pariwisata,0,0,3988592,"Jl. Pelaku Usaha No. 1230, Semarang",0,1,9,0,-61313,106837
2025-01-22,Bumi Perca,6834867,7836714,1112266,8,Fashion & Gaya Hidup,1,1001847,0,"Jl. Pelaku Usaha No. 1231, Bandung",0,1,2,1,234844,730
