tanggal,namaBisnis,modal,pemasukan,pengeluaran,jamOperasional,jenisBisnis,status,keuntungan,kerugian,bisnisAddress,isDigital,hasWebsite
2025-10-16,Kriya Kita,1311009.36,6236718.61,4865073.39,10,Kerajinan & Produk Lokal,1,4925709.25,0.0,"Jl. Pelaku Usaha No. 726, Yogyakarta",False,True
2025-10-16,Klinik Asa,16281180.49,11497987.77,4562587.37,8,Kesehatan & Kecantikan,0,0.0,4783192.72,"Jl. Pelaku Usaha No. 727, Serang",False,True
2025-10-16,Sentra Loka,1638034.5,619144.56,1886281.08,10,Kerajinan & Produk Lokal,0,0.0,1018889.94,"Jl. Pelaku Usaha No. 728, Tanjungpinang",False,False
2025-10-16,Dapur Loka,18073483.79,15057271.19,3487413.61,8,F&B,0,0.0,3016212.6,"Jl. Pelaku Usaha No. 729, Serang",False,True
2025-10-16,Kriya Kita,16391264.61,23827220.29,1138822.63,9,Kerajinan & Produk Lokal,1,7435955.68,0.0,"Jl. Pelaku Usaha No. 730, Kendari",False,True
2025-10-16,Rupa Nusantara,18549234.72,18245738.36,1631500.27,12,Kerajinan & Produk Lokal,0,0.0,303496.36,"Jl. Pelaku Usaha No. 731, Medan",False,False
2025-10-16,Laras Care,13791721.39,11395524.89,2760179.21,8,Kesehatan & Kecantikan,0,0.0,2396196.5,"Jl. Pelaku Usaha No. 732, Gorontalo",False,False
2025-10-16,Lahan Asa,19733724.87,21708467.6,2050486.65,8,Properti & Kontraktor,1,1974742.73,0.0,"Jl. Pelaku Usaha No. 733, Jambi",False,False
2025-10-16,Langkah Cerah,17893766.44,15784908.02,2509374.44,2,Pendidikan & Pelatihan,0,0.0,2108858.42,"Jl. Pelaku Usaha No. 734, Probolinggo",False,True
2025-10-16,Karya Warna,7421917.74,2722543.03,1437726.31,9,Kerajinan & Produk Lokal,0,0.0,4699374.71,"Jl. Pelaku Usaha No. 735, Jakarta Utara",False,False
2025-10-16,BitNusa,10600784.35,9182984.87,3981445.2,16,Digital & Teknologi,0,0.0,1417799.48,"Jl. Pelaku Usaha No. 736, Banda Aceh",True,False
2025-10-16,Langkah Cerah,3363859.46,5211483.26,1629967.32,16,Pendidikan & Pelatihan,1,1847623.8,0.0,"Jl. Pelaku Usaha No. 737, Balikpapan",False,True
2025-10-16,Mitra Langit,7181943.41,16357646.46,520777.18,8,Travel & Pariwisata,1,9175703.05,0.0,"Jl. Pelaku Usaha No. 738, Banda Aceh",False,False
2025-10-16,IdeLokal,6932038.46,14958397.8,3657623.6,8,Kreatif & Desain,1,8026359.34,0.0,"Jl. Pelaku Usaha No. 739, Makassar",True,False
2025-10-16,Toko PastiAda,15836194.74,14558659.29,3463990.45,8,Retail & Toko Serba Ada,0,0.0,1277535.45,"Jl. Pelaku Usaha No. 740, Salatiga",False,True
2025-10-16,Mitra Langit,4699368.04,6285736.85,2730294.04,8,Travel & Pariwisata,1,1586368.81,0.0,"Jl. Pelaku Usaha No. 741, Palangka Raya",False,True
2025-10-16,Studio Karsa,4448473.59,8836401.16,4384452.61,2,Kreatif & Desain,1,4387927.57,0.0,"Jl. Pelaku Usaha No. 742, Depok",True,False
2025-10-16,Rumah Kita,5174801.19,2713527.32,4606199.97,12,Properti & Kontraktor,0,0.0,2461273.87,"Jl. Pelaku Usaha No. 743, Medan",False,True
2025-10-16,NusaTrip,12476500.72,12670358.3,3257002.52,8,Travel & Pariwisata,1,193857.58,0.0,"Jl. Pelaku Usaha No. 744, Jakarta Pusat",False,False
2025-10-16,Bangun Cerita,1061537.95,6152277.94,4770948.25,8,Properti & Kontraktor,1,5090739.99,0.0,"Jl. Pelaku Usaha No. 745, Palembang",False,False
2025-10-16,Langgananku,8978810.23,11985691.41,3013244.47,8,Retail & Toko Serba Ada,1,3006881.18,0.0,"Jl. Pelaku Usaha No. 746, Ternate",False,False
2025-10-16,Teh & Cerita,18459061.4,25994446.02,3817990.12,10,F&B,1,7535384.62,0.0,"Jl. Pelaku Usaha No. 747, Banjarmasin",False,True
2025-10-16,RumaRaya,15784631.03,11501885.85,1693642.77,9,Retail & Toko Serba Ada,0,0.0,4282745.18,"Jl. Pelaku Usaha No. 748, Jakarta Pusat",False,False
2025-10-16,Tata Griya,19076883.79,20354712.77,2978831.05,11,Properti & Kontraktor,1,1277828.98,0.0,"Jl. Pelaku Usaha No. 749, Tangerang",False,False
2025-10-16,Rancak Raya,9022048.54,11664065.54,2160372.66,9,Fashion & Gaya Hidup,1,2642017.0,0.0,"Jl. Pelaku Usaha No. 750, Jakarta Timur",False,False
2025-10-16,Langgananku,13505192.34,21654374.09,4812303.89,8,Retail & Toko Serba Ada,1,8149181.75,0.0,"Jl. Pelaku Usaha No. 751, Medan",False,False
2025-10-16,Citra Akar,4501892.61,7198067.2,3175924.17,11,Kreatif & Desain,1,2696174.59,0.0,"Jl. Pelaku Usaha No. 752, Jakarta Timur",True,False
2025-10-16,Toko PastiAda,7539731.69,4776184.57,2762367.65,9,Retail & Toko Serba Ada,0,0.0,2763547.12,"Jl. Pelaku Usaha No. 753, Gorontalo",False,True
2025-10-16,Jejak Digital,17719714.07,23471558.5,532351.55,3,Digital & Teknologi,1,5751844.43,0.0,"Jl. Pelaku Usaha No. 754, Jakarta Utara",True,False
2025-10-16,NusaTrip,13832943.19,18191438.66,2796932.15,10,Travel & Pariwisata,1,4358495.47,0.0,"Jl. Pelaku Usaha No. 755, Tangerang",False,True
2025-10-16,Mitra Langit,4685807.57,7605787.66,582104.34,9,Travel & Pariwisata,1,2919980.09,0.0,"Jl. Pelaku Usaha No. 756, Medan",False,False
2025-10-16,Rupa Sejiwa,15948008.52,20906777.5,955045.27,9,Kesehatan & Kecantikan,1,4958768.98,0.0,"Jl. Pelaku Usaha No. 757, Makassar",False,True
2025-10-16,Langkah Loka,8213002.91,11562180.69,1857149.6,9,Travel & Pariwisata,1,3349177.78,0.0,"Jl. Pelaku Usaha No. 758, Banjar",False,False
2025-10-16,Sambal Senja,16345077.21,17561222.27,3656082.94,10,F&B,1,1216145.06,0.0,"Jl. Pelaku Usaha No. 759, Kupang",False,True
2025-10-16,Tamasya Cerah,19352622.44,14837893.83,623679.52,10,Travel & Pariwisata,0,0.0,4514728.61,"Jl. Pelaku Usaha No. 760, Palembang",False,True
2025-10-16,Lini Rupa,1616892.16,-1870046.71,3938587.35,8,Fashion & Gaya Hidup,0,0.0,3486938.87,"Jl. Pelaku Usaha No. 761, Kendari",False,False
2025-10-16,Harga Loka,14091818.76,21620231.59,3356584.11,8,Retail & Toko Serba Ada,1,7528412.83,0.0,"Jl. Pelaku Usaha No. 762, Madiun",False,True
2025-10-16,Rancang Sejahtera,5301696.34,2642266.07,1802711.84,9,Properti & Kontraktor,0,0.0,2659430.27,"Jl. Pelaku Usaha No. 763, Kendari",False,True
2025-10-16,Rumah Kita,5782194.62,13812381.57,3022272.35,12,Properti & Kontraktor,1,8030186.95,0.0,"Jl. Pelaku Usaha No. 764, Kendari",False,False
2025-10-16,Laras Care,19307021.21,21569437.78,1492257.29,10,Kesehatan & Kecantikan,1,2262416.57,0.0,"Jl. Pelaku Usaha No. 765, Probolinggo",False,True
2025-10-16,Bimbingan Cerita,7423097.9,12184418.36,1148885.62,13,Pendidikan & Pelatihan,1,4761320.46,0.0,"Jl. Pelaku Usaha No. 766, Medan",False,True
2025-10-16,NusaCloud,4104074.8,13625709.33,2994626.35,8,Digital & Teknologi,1,9521634.53,0.0,"Jl. Pelaku Usaha No. 767, Madiun",True,True
2025-10-16,Bumi Perca,10235171.04,17544603.46,1131905.18,9,Fashion & Gaya Hidup,1,7309432.42,0.0,"Jl. Pelaku Usaha No. 768, Kupang",False,False
2025-10-16,Rupa Sejiwa,17024038.82,18352582.0,4510067.5,9,Kesehatan & Kecantikan,1,1328543.18,0.0,"Jl. Pelaku Usaha No. 769, Tegal",False,True
2025-10-16,Asa Cendekia,17162020.6,12663131.92,3145903.98,5,Pendidikan & Pelatihan,0,0.0,4498888.68,"Jl. Pelaku Usaha No. 770, Banjarmasin",False,False
2025-10-16,Langkah Cerah,16882168.48,19806031.18,870632.33,6,Pendidikan & Pelatihan,1,2923862.7,0.0,"Jl. Pelaku Usaha No. 771, Pangkalpinang",False,False
2025-10-16,Karya Warna,13618161.45,11673418.07,4820487.02,11,Kerajinan & Produk Lokal,0,0.0,1944743.38,"Jl. Pelaku Usaha No. 772, Probolinggo",False,False
2025-10-16,Kelas Rakyat,11678132.04,8356290.68,674957.78,10,Pendidikan & Pelatihan,0,0.0,3321841.36,"Jl. Pelaku Usaha No. 773, Palu",False,False
2025-10-16,Rasa Pagi,5052428.83,780853.44,1571597.24,8,F&B,0,0.0,4271575.39,"Jl. Pelaku Usaha No. 774, Probolinggo",False,False
2025-10-16,Lini Rupa,17933690.28,26355185.43,878070.57,9,Fashion & Gaya Hidup,1,8421495.15,0.0,"Jl. Pelaku Usaha No. 775, Surabaya",False,False
2025-10-16,Langkah Cerah,1251480.94,-2262162.7,4508292.92,3,Pendidikan & Pelatihan,0,0.0,3513643.64,"Jl. Pelaku Usaha No. 776, Binjai",False,False
2025-10-16,Jejak Digital,6637750.6,10480785.58,2367503.68,9,Digital & Teknologi,1,3843034.98,0.0,"Jl. Pelaku Usaha No. 777, Serang",True,False
2025-10-16,Bumi Perca,12192261.24,10261930.07,3578862.51,9,Fashion & Gaya Hidup,0,0.0,1930331.17,"Jl. Pelaku Usaha No. 778, Batu",False,True
2025-10-16,CantikNusa,1700019.35,-151421.81,814867.78,10,Kesehatan & Kecantikan,0,0.0,1851441.16,"Jl. Pelaku Usaha No. 779, Tegal",False,True
2025-10-16,Langkah Loka,17599344.38,22273513.67,3213600.44,10,Travel & Pariwisata,1,4674169.29,0.0,"Jl. Pelaku Usaha No. 780, Pasuruan",False,True
2025-10-16,Hijab Pelita,6539147.29,6768446.71,2855843.26,8,Fashion & Gaya Hidup,1,229299.42,0.0,"Jl. Pelaku Usaha No. 781, Denpasar",False,False
2025-10-16,Sehat Sentosa,9689023.9,9435069.95,1650353.86,10,Kesehatan & Kecantikan,0,0.0,253953.95,"Jl. Pelaku Usaha No. 782, Batu",False,True
2025-10-16,Rupa Nusantara,18414064.0,15608553.51,3996458.69,11,Kerajinan & Produk Lokal,0,0.0,2805510.49,"Jl. Pelaku Usaha No. 783, Ambon",False,True
2025-10-16,Dapur Loka,12640521.92,15404244.16,1355370.27,11,F&B,1,2763722.24,0.0,"Jl. Pelaku Usaha No. 784, Singkawang",False,True
2025-10-16,Warna Rasa,6818037.96,5706208.27,1472841.04,8,Kreatif & Desain,0,0.0,1111829.69,"Jl. Pelaku Usaha No. 785, Prabumulih",True,True
2025-10-16,Sehat Sentosa,12493278.8,11270565.56,1537460.08,8,Kesehatan & Kecantikan,0,0.0,1222713.24,"Jl. Pelaku Usaha No. 786, Jayapura",False,True
2025-10-16,Toko PastiAda,13115691.17,17049388.19,1543284.36,8,Retail & Toko Serba Ada,1,3933697.02,0.0,"Jl. Pelaku Usaha No. 787, Bitung",False,True
2025-10-16,Sambal Senja,11455107.69,13770687.87,800820.16,8,F&B,1,2315580.18,0.0,"Jl. Pelaku Usaha No. 788, Mataram",False,True
2025-10-16,Teh & Cerita,4868852.13,5469425.09,3258034.43,12,F&B,1,600572.96,0.0,"Jl. Pelaku Usaha No. 789, Banda Aceh",False,False
2025-10-16,Citra Akar,6383324.65,15934021.48,4489063.77,5,Kreatif & Desain,1,9550696.83,0.0,"Jl. Pelaku Usaha No. 790, Denpasar",True,False
2025-10-16,Pelita Cita,9177688.51,13707041.91,2680440.68,17,Pendidikan & Pelatihan,1,4529353.4,0.0,"Jl. Pelaku Usaha No. 791, Pangkalpinang",False,False
2025-10-16,Tata Griya,9098820.94,14965944.72,4616576.03,10,Properti & Kontraktor,1,5867123.78,0.0,"Jl. Pelaku Usaha No. 792, Tegal",False,False
2025-10-16,Bumi Perca,5973729.69,8507777.02,4836220.73,9,Fashion & Gaya Hidup,1,2534047.33,0.0,"Jl. Pelaku Usaha No. 793, Pasuruan",False,True
2025-10-16,Koding Karya,11691073.03,13772425.75,4657763.94,2,Digital & Teknologi,1,2081352.72,0.0,"Jl. Pelaku Usaha No. 794, Kupang",True,True
2025-10-16,NusaTrip,16523068.56,11561518.87,4852409.58,9,Travel & Pariwisata,0,0.0,4961549.69,"Jl. Pelaku Usaha No. 795, Tarakan",False,True
2025-10-16,Kriya Kita,10037401.13,9694781.95,3426578.95,8,Kerajinan & Produk Lokal,0,0.0,342619.18,"Jl. Pelaku Usaha No. 796, Tangerang",False,True
2025-10-16,Loka Bambu,18374948.61,17644240.49,2933648.11,8,Kerajinan & Produk Lokal,0,0.0,730708.12,"Jl. Pelaku Usaha No. 797, Manado",False,True
2025-10-16,Lahan Asa,2491808.91,-599747.51,3662031.2,12,Properti & Kontraktor,0,0.0,3091556.42,"Jl. Pelaku Usaha No. 798, Palembang",False,True
2025-10-16,Rasa Pagi,2277982.2,4057734.7,4353886.51,12,F&B,1,1779752.5,0.0,"Jl. Pelaku Usaha No. 799, Binjai",False,True
2025-10-16,Teh & Cerita,19823462.72,16613168.29,4510603.47,10,F&B,0,0.0,3210294.43,"Jl. Pelaku Usaha No. 800, Bitung",False,True
2025-10-30,Karya Warna,2076853.69,9574987.16,994440.6,10,Kerajinan & Produk Lokal,1,7498133.47,0.0,"Jl. Pelaku Usaha No. 801, Pasuruan",False,True
2025-10-30,Mitra Langit,8945978.57,18053538.07,1645713.54,9,Travel & Pariwisata,1,9107559.5,0.0,"Jl. Pelaku Usaha No. 802, Cirebon",False,False
2025-10-30,Tamasya Cerah,10534001.36,10526153.12,2411452.29,10,Travel & Pariwisata,0,0.0,7848.24,"Jl. Pelaku Usaha No. 803, Ternate",False,True
2025-10-30,Dapur Loka,10697229.88,10461236.01,939053.16,12,F&B,0,0.0,235993.87,"Jl. Pelaku Usaha No. 804, Banjarbaru",False,False
2025-10-30,Sentra Loka,8571739.03,13051866.89,3782204.32,8,Kerajinan & Produk Lokal,1,4480127.86,0.0,"Jl. Pelaku Usaha No. 805, Ambon",False,False
2025-10-30,Teh & Cerita,19148538.41,16142710.02,852891.19,11,F&B,0,0.0,3005828.39,"Jl. Pelaku Usaha No. 806, Tangerang",False,True
2025-10-30,Lahan Asa,15355057.92,15128775.37,3774361.3,11,Properti & Kontraktor,0,0.0,226282.55,"Jl. Pelaku Usaha No. 807, Kendari",False,True
2025-10-30,NusaTrip,10603881.53,17884051.88,1297369.86,9,Travel & Pariwisata,1,7280170.35,0.0,"Jl. Pelaku Usaha No. 808, Jakarta Utara",False,False
2025-10-30,Kriya Kita,16910131.67,13743550.69,3763656.61,11,Kerajinan & Produk Lokal,0,0.0,3166580.98,"Jl. Pelaku Usaha No. 809, Mataram",False,True
2025-10-30,Dapur Loka,12573210.84,14674862.8,1830464.43,8,F&B,1,2101651.96,0.0,"Jl. Pelaku Usaha No. 810, Padang Sidempuan",False,False
2025-10-30,Karya Warna,4787231.19,3152318.34,2869326.47,8,Kerajinan & Produk Lokal,0,0.0,1634912.85,"Jl. Pelaku Usaha No. 811, Palembang",False,True
2025-10-30,Mitra Langit,12034590.2,9791865.63,2641341.39,8,Travel & Pariwisata,0,0.0,2242724.57,"Jl. Pelaku Usaha No. 812, Prabumulih",False,False
2025-10-30,Kriya Kita,15310213.14,20791710.36,1387264.55,9,Kerajinan & Produk Lokal,1,5481497.22,0.0,"Jl. Pelaku Usaha No. 813, Kupang",False,False
2025-10-30,BitNusa,4062252.25,818027.69,2927489.23,5,Digital & Teknologi,0,0.0,3244224.56,"Jl. Pelaku Usaha No. 814, Tangerang",True,True
2025-10-30,NusaTrip,18531735.71,17722041.49,3852697.69,9,Travel & Pariwisata,0,0.0,809694.22,"Jl. Pelaku Usaha No. 815, Banjarmasin",False,False
2025-10-30,Belanja Pintar,10280170.6,13057117.34,1095088.67,10,Retail & Toko Serba Ada,1,2776946.74,0.0,"Jl. Pelaku Usaha No. 816, Jambi",False,True
2025-10-30,Rumah Kita,18249614.83,16597853.72,2472186.12,8,Properti & Kontraktor,0,0.0,1651761.11,"Jl. Pelaku Usaha No. 817, Samarinda",False,True
2025-10-30,Data Cerah,18445735.14,22539278.81,4217491.53,5,Digital & Teknologi,1,4093543.67,0.0,"Jl. Pelaku Usaha No. 818, Cimahi",True,True
2025-10-30,Toko PastiAda,9536547.1,8905491.18,1520268.94,9,Retail & Toko Serba Ada,0,0.0,631055.92,"Jl. Pelaku Usaha No. 819, Binjai",False,True
2025-10-30,Rasa Pagi,6673510.13,10758497.95,4259692.03,12,F&B,1,4084987.82,0.0,"Jl. Pelaku Usaha No. 820, Bandar Lampung",False,False
2025-10-30,Kriya Kita,6922326.02,16424946.91,4309952.25,10,Kerajinan & Produk Lokal,1,9502620.89,0.0,"Jl. Pelaku Usaha No. 821, Kendari",False,False
2025-10-30,Jajan Jadoel,1823454.32,6624934.83,4293516.78,12,F&B,1,4801480.51,0.0,"Jl. Pelaku Usaha No. 822, Tanjungpinang",False,True
2025-10-30,Citra Akar,10274322.26,13201369.0,1889328.96,8,Kreatif & Desain,1,2927046.74,0.0,"Jl. Pelaku Usaha No. 823, Banda Aceh",True,True
2025-10-30,Lini Rupa,11332935.66,14905190.71,2357692.2,9,Fashion & Gaya Hidup,1,3572255.05,0.0,"Jl. Pelaku Usaha No. 824, Jakarta Barat",False,True
2025-10-30,Sambal Senja,18338444.76,23630184.38,4514075.36,12,F&B,1,5291739.62,0.0,"Jl. Pelaku Usaha No. 825, Ternate",False,False
2025-10-30,Lini Rupa,8565215.88,16850285.67,4081826.99,10,Fashion & Gaya Hidup,1,8285069.79,0.0,"Jl. Pelaku Usaha No. 826, Jakarta Timur",False,False
2025-10-30,Laras Care,19113313.59,21655453.41,3295950.86,9,Kesehatan & Kecantikan,1,2542139.82,0.0,"Jl. Pelaku Usaha No. 827, Bandar Lampung",False,False
2025-10-30,Langkah Cerah,13730538.89,12206924.49,2744188.31,11,Pendidikan & Pelatihan,0,0.0,1523614.4,"Jl. Pelaku Usaha No. 828, Padang",False,False
2025-10-30,Hijab Pelita,12490222.4,15005019.37,4534921.78,8,Fashion & Gaya Hidup,1,2514796.97,0.0,"Jl. Pelaku Usaha No. 829, Jakarta Barat",False,True
2025-10-30,Teh & Cerita,13337145.87,19826334.83,1604218.04,12,F&B,1,6489188.96,0.0,"Jl. Pelaku Usaha No. 830, Batam",False,False
2025-10-30,Asa Cendekia,9470215.75,17678268.13,916436.72,14,Pendidikan & Pelatihan,1,8208052.38,0.0,"Jl. Pelaku Usaha No. 831, Balikpapan",False,True
2025-10-30,Toko PastiAda,9138077.36,16337888.28,1746569.6,10,Retail & Toko Serba Ada,1,7199810.92,0.0,"Jl. Pelaku Usaha No. 832, Manado",False,True
2025-10-30,BitNusa,14066100.19,14750995.85,4029144.45,15,Digital & Teknologi,1,684895.66,0.0,"Jl. Pelaku Usaha No. 833, Binjai",True,True
2025-10-30,Kelas Rakyat,9194712.34,15467601.26,670469.81,6,Pendidikan & Pelatihan,1,6272888.92,0.0,"Jl. Pelaku Usaha No. 834, Padang Sidempuan",False,True
2025-10-30,Klinik Asa,9301756.59,6254213.33,4341055.99,8,Kesehatan & Kecantikan,0,0.0,3047543.26,"Jl. Pelaku Usaha No. 835, Depok",False,True
2025-10-30,Data Cerah,13782722.96,10571001.44,4313912.87,10,Digital & Teknologi,0,0.0,3211721.52,"Jl. Pelaku Usaha No. 836, Palu",True,False
2025-10-30,Tata Griya,4466165.94,9977618.44,4137370.86,12,Properti & Kontraktor,1,5511452.5,0.0,"Jl. Pelaku Usaha No. 837, Kediri",False,False
2025-10-30,Jalan Jelajah,14805401.17,23651536.25,4623391.95,9,Travel & Pariwisata,1,8846135.08,0.0,"Jl. Pelaku Usaha No. 838, Binjai",False,False
2025-10-30,Karya Warna,17668120.54,22036054.39,957826.55,12,Kerajinan & Produk Lokal,1,4367933.85,0.0,"Jl. Pelaku Usaha No. 839, Tanjungpinang",False,False
2025-10-30,Dapur Loka,17680951.33,22498591.89,3228019.2,9,F&B,1,4817640.56,0.0,"Jl. Pelaku Usaha No. 840, Padang Sidempuan",False,True
2025-10-30,Sehat Sentosa,6640771.0,12059184.63,1931178.2,10,Kesehatan & Kecantikan,1,5418413.63,0.0,"Jl. Pelaku Usaha No. 841, Dumai",False,False
2025-10-30,Rupa Sejiwa,13866848.1,13741278.89,1430968.69,8,Kesehatan & Kecantikan,0,0.0,125569.21,"Jl. Pelaku Usaha No. 842, Depok",False,True
2025-10-30,CantikNusa,6706051.35,2043448.48,3968512.06,10,Kesehatan & Kecantikan,0,0.0,4662602.87,"Jl. Pelaku Usaha No. 843, Jakarta Pusat",False,True
2025-10-30,Koding Karya,15099401.49,15591674.29,3677380.78,11,Digital & Teknologi,1,492272.8,0.0,"Jl. Pelaku Usaha No. 844, Batu",True,True
2025-10-30,Toko PastiAda,11692768.26,20250806.88,1866636.66,10,Retail & Toko Serba Ada,1,8558038.62,0.0,"Jl. Pelaku Usaha No. 845, Madiun",False,True
2025-10-30,Jajan Jadoel,13624735.98,14171804.72,4368795.31,11,F&B,1,547068.74,0.0,"Jl. Pelaku Usaha No. 846, Ternate",False,False
2025-10-30,Sentra Loka,2311837.24,11488688.0,4722548.66,10,Kerajinan & Produk Lokal,1,9176850.76,0.0,"Jl. Pelaku Usaha No. 847, Bitung",False,False
2025-10-30,Mitra Langit,8044570.22,12349177.89,3041687.68,10,Travel & Pariwisata,1,4304607.67,0.0,"Jl. Pelaku Usaha No. 848, Jakarta Barat",False,False
2025-10-30,Pelita Cita,15928517.12,15272998.74,3745565.07,1,Pendidikan & Pelatihan,0,0.0,655518.38,"Jl. Pelaku Usaha No. 849, Singkawang",False,True
2025-10-30,NusaCloud,18927079.38,16042738.83,901507.58,12,Digital & Teknologi,0,0.0,2884340.55,"Jl. Pelaku Usaha No. 850, Binjai",True,False
2025-10-30,CantikNusa,6957222.75,11745847.37,4661611.52,8,Kesehatan & Kecantikan,1,4788624.62,0.0,"Jl. Pelaku Usaha No. 851, Medan",False,True
2025-10-30,Rupa Sejiwa,17437465.94,26322023.1,3212114.67,10,Kesehatan & Kecantikan,1,8884557.16,0.0,"Jl. Pelaku Usaha No. 852, Pontianak",False,True
2025-10-30,Bentuk Cerita,16032729.65,18981973.19,2509598.47,5,Kreatif & Desain,1,2949243.54,0.0,"Jl. Pelaku Usaha No. 853, Jakarta Timur",True,True
2025-10-30,Toko PastiAda,1489898.42,10452127.37,3802071.86,10,Retail & Toko Serba Ada,1,8962228.95,0.0,"Jl. Pelaku Usaha No. 854, Lhokseumawe",False,False
2025-10-30,Rupa Sejiwa,7588328.93,5318699.37,4128506.37,9,Kesehatan & Kecantikan,0,0.0,2269629.56,"Jl. Pelaku Usaha No. 855, Pematangsiantar",False,True
2025-10-30,Jajan Jadoel,14773614.01,12318988.94,2168492.99,11,F&B,0,0.0,2454625.07,"Jl. Pelaku Usaha No. 856, Lhokseumawe",False,True
2025-10-30,Harga Loka,15853078.05,20097350.02,3622786.57,8,Retail & Toko Serba Ada,1,4244271.97,0.0,"Jl. Pelaku Usaha No. 857, Banjarmasin",False,True
2025-10-30,Langit Busana,10206431.3,9215835.0,2683193.87,8,Fashion & Gaya Hidup,0,0.0,990596.3,"Jl. Pelaku Usaha No. 858, Jakarta Barat",False,True
2025-10-30,RumaRaya,8168907.81,5240618.56,1428642.43,10,Retail & Toko Serba Ada,0,0.0,2928289.25,"Jl. Pelaku Usaha No. 859, Serang",False,True
2025-10-30,Rupa Sejiwa,5223677.15,8493541.82,1053522.92,8,Kesehatan & Kecantikan,1,3269864.67,0.0,"Jl. Pelaku Usaha No. 860, Balikpapan",False,False
2025-10-30,Jejak Digital,15260736.78,22405779.71,3128261.87,8,Digital & Teknologi,1,7145042.93,0.0,"Jl. Pelaku Usaha No. 861, Lhokseumawe",True,True
2025-10-30,RumaRaya,10100912.94,10266419.17,3766072.27,8,Retail & Toko Serba Ada,1,165506.23,0.0,"Jl. Pelaku Usaha No. 862, Depok",False,True
2025-10-30,RumaRaya,5992513.95,12058467.11,2498915.35,10,Retail & Toko Serba Ada,1,6065953.16,0.0,"Jl. Pelaku Usaha No. 863, Banjar",False,False
2025-10-30,Kelas Rakyat,6711562.54,1860530.39,2884639.72,6,Pendidikan & Pelatihan,0,0.0,4851032.15,"Jl. Pelaku Usaha No. 864, Palangka Raya",False,False
2025-10-30,Tata Griya,1287214.37,701133.35,1354754.63,9,Properti & Kontraktor,0,0.0,586081.02,"Jl. Pelaku Usaha No. 865, Pangkalpinang",False,True
2025-10-30,Langkah Loka,4906234.97,7215592.02,1628489.1,9,Travel & Pariwisata,1,2309357.05,0.0,"Jl. Pelaku Usaha No. 866, Jakarta",False,True
2025-10-30,Loka Bambu,18149974.41,24475459.81,828455.27,11,Kerajinan & Produk Lokal,1,6325485.4,0.0,"Jl. Pelaku Usaha No. 867, Depok",False,False
2025-10-30,Jejak Digital,2599132.69,11963814.08,1282249.09,20,Digital & Teknologi,1,9364681.39,0.0,"Jl. Pelaku Usaha No. 868, Tasikmalaya",True,True
2025-10-30,NusaTrip,11936869.97,14762115.56,3345114.6,10,Travel & Pariwisata,1,2825245.59,0.0,"Jl. Pelaku Usaha No. 869, Cirebon",False,False
2025-10-30,Mitra Langit,19727548.28,16210849.14,1335421.18,10,Travel & Pariwisata,0,0.0,3516699.14,"Jl. Pelaku Usaha No. 870, Singkawang",False,False
2025-10-30,Studio Karsa,12150791.16,11459396.25,2038208.37,11,Kreatif & Desain,0,0.0,691394.91,"Jl. Pelaku Usaha No. 871, Madiun",True,False
2025-10-30,Data Cerah,18716899.0,17495286.26,2093141.6,18,Digital & Teknologi,0,0.0,1221612.74,"Jl. Pelaku Usaha No. 872, Surakarta",True,True
2025-10-30,Warna Rasa,2632190.79,10645514.93,2806305.39,7,Kreatif & Desain,1,8013324.14,0.0,"Jl. Pelaku Usaha No. 873, Tangerang",True,False
2025-10-30,Karya Warna,10205504.21,10335684.14,4875317.5,9,Kerajinan & Produk Lokal,1,130179.93,0.0,"Jl. Pelaku Usaha No. 874, Jambi",False,False
2025-10-30,Rumah Kita,12646494.03,14839499.41,988763.23,8,Properti & Kontraktor,1,2193005.38,0.0,"Jl. Pelaku Usaha No. 875, Balikpapan",False,True
2025-10-30,Koding Karya,14536080.35,12881776.99,2696087.7,19,Digital & Teknologi,0,0.0,1654303.36,"Jl. Pelaku Usaha No. 876, Banjar",True,False
